,adcode,address,adname,alias,biz_ext,biz_type,business_area,children,citycode,cityname,discount_num,distance,email,entr_location,event,exit_location,gridcode,groupbuy_num,id,importance,indoor_data,indoor_map,line_count,location,match,name,navi_poiid,pcode,photos,pname,poiweight,postcode,query_name,recommend,shopid,shopinfo,tag,tel,timestamp,type,typecode,website
BV10538894,510116,502路;515路;521路;548路;815路;S85路;T207路,双流区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504602321,0,BV10538894,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,3,"104.043396,30.523754",0,剑南大道华府大道口站(公交站),[],510000,[],四川省,[],[],剑南大道华府大道口(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10538897,510116,502路;514路;515路;521路;523路;541路;545路;548路;551路;826路;828路;T203路;T204路;T205路;T802路,双流区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504601402,0,BV10538897,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,11,"104.058853,30.508446",0,华阳大道正北中街口站(公交站),[],510000,[],四川省,[],[],华阳大道正北中街口(公交站),3,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10538900,510116,502路;515路;521路;541路;545路;547路;548路;551路;826路;828路;T202路;T203路;T204路;T212路;(停运)社区巴士T801路,双流区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504601311,0,BV10538900,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,10,"104.043526,30.511532",0,华阳大道锦江路口站(公交站),[],510000,[],四川省,[],[],华阳大道锦江路口(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10538901,510116,502路;515路;521路;541路;545路;547路;548路;551路;826路;828路;T203路;T204路;(停运)社区巴士T801路,双流区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504601410,0,BV10538901,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,10,"104.052277,30.512157",0,双华桥东站(公交站),[],510000,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/7a47201cccef4e749f754cde9d4f4a50'}]",四川省,[],[],双华桥东(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10538904,510116,502路;515路;521路;541路;545路;547路;548路;551路;826路;828路;T203路;T204路;(停运)社区巴士T801路,双流区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504601312,0,BV10538904,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,10,"104.048615,30.511923",0,双华桥西站(公交站),[],510000,[],四川省,[],[],双华桥西(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10538909,510116,544路;813路;815路;T203路;T204路;T207路,双流区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504603302,0,BV10538909,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,3,"104.049431,30.526272",0,华府大道一段西站(公交站),[],510000,[],四川省,[],[],华府大道一段西(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10538916,510116,502路;515路;521路;548路;T207路,双流区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504601320,0,BV10538916,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"104.039963,30.513971",0,剑南大道河池站(公交站),[],510000,[],四川省,[],[],剑南大道河池(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10538917,510107,74路;220路;501路,武侯区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504609511,0,BV10538917,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,4,"104.068504,30.579830",0,天府大道锦尚东路口站(公交站),[],510000,[],四川省,[],[],天府大道锦尚东路口(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10538921,510116,502路;514路;515路;521路;523路;541路;545路;548路;826路;828路;T203路;T204路;T802路,双流区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504600422,0,BV10538921,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,7,"104.062172,30.506424",0,华阳大道广都中街口站(公交站),[],510000,[],四川省,[],[],华阳大道广都中街口(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10539009,510181,都江堰20路,都江堰市,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4603454321,0,BV10539009,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"103.668419,31.039345",0,龙翔路(公交站),[],510000,[],四川省,[],[],龙祥路(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10539713,510116,548路;813路;814A路;814A路区间;814路;815路;S85路;T203路;T204路;T207路,双流区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504602221,0,BV10539713,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,4,"104.029320,30.522943",0,红瓦小区站(公交站),[],510000,[],四川省,[],[],红瓦小区(公交站),3,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10539715,510116,548路;813路;814A路;814A路区间;814路;815路;S85路;T203路;T204路;T207路,双流区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504602200,0,BV10539715,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,4,"104.027397,30.516922",0,新川开站(公交站),[],510000,[],四川省,[],[],新川开(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10541053,510112,873路;874路;891路;L013路,龙泉驿区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504619510,0,BV10541053,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,3,"104.187584,30.578730",0,百悦城东站(公交站),[],510000,[],四川省,[],[],百悦城东(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10541373,510116,505路;517路;541路;548路;T34路;T802路;(停运)815A路,双流区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504600500,0,BV10541373,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,4,"104.064751,30.501190",0,正东下街西站(公交站),[],510000,[],四川省,[],[],正东下街西(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10541374,510116,68路;139路;517路,双流区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504607710,0,BV10541374,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,3,"104.091141,30.562622",0,新上街中站(公交站),[],510000,[],四川省,[],[],新上街中(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10541375,510116,185路;188路;404路;510路;517路,双流区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504605611,0,BV10541375,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,4,"104.082451,30.546463",0,中和大道二段西站(公交站),[],510000,[],四川省,[],[],中和大道二段西(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10541376,510116,139路;188路;240A路;240B路;404路;517路,双流区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504607700,0,BV10541376,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,5,"104.089211,30.559288",0,新上街南站(公交站),[],510000,[],四川省,[],[],新上街南(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10541379,510116,505路;517路;541路;548路;T34路;T802路;(停运)815A路,双流区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504600501,0,BV10541379,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,4,"104.068314,30.500681",0,正东下街东站(公交站),[],510000,[],四川省,[],[],正东下街东(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10541599,510114,652路;653路;655路;658路;X08路;X11A路;X11B路;X41路;X42路;X46路;新都K3路,新都区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4604117401,0,BV10541599,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,4,"104.179367,30.809448",0,新城市广场站(公交站),[],510000,[],四川省,[],[],新城市广场(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10544118,360702,121路;121路短线;131路,章贡区,[],"{'rating': [], 'cost': []}",[],[],[],0797,赣州市,0,[],[],[],[],[],3814674010,0,BV10544118,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"114.876373,25.871515",0,黄金大道北(公交站),[],360000,[],江西省,[],[],黄金大道北(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10545667,510117,708路;725路;P01路;P03路;P09路;P26路;P27路;P43路,郫都区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4603169901,0,BV10545667,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"103.869141,30.827400",0,观柏路梨园路口站(公交站),[],510000,[],四川省,[],[],观柏路梨园路口(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10545952,510114,650A路;650路;653路,新都区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4604117300,0,BV10545952,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"104.162552,30.809580",0,蓉都大道南二段站(公交站),[],510000,[],四川省,[],[],蓉都大道南二段(公交站),3,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10545956,510114,650A路;650路;新都K5路,新都区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4604117310,0,BV10545956,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"104.164825,30.813538",0,蓉都大道南一段站(公交站),[],510000,[],四川省,[],[],蓉都大道南一段(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10546820,330226,128路/K128路(兴海路方向);128路/K128路(竹口方向);宁海105路/K105路,宁海县,[],"{'rating': [], 'cost': []}",[],[],[],0574,宁波市,0,[],[],[],[],[],4421030611,0,BV10546820,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"121.454842,29.337652",0,科园南路(公交站),[],330000,[],浙江省,[],[],科园南路(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10550151,510107,261路;417路;548路;806路;(停运)151A路,武侯区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4503771711,0,BV10550151,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,5,"103.968643,30.595104",0,金航路站(公交站),[],510000,[],四川省,[],[],金航路(公交站),3,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10550894,330226,宁海123路,宁海县,[],"{'rating': [], 'cost': []}",[],[],[],0574,宁波市,0,[],[],[],[],[],4421032412,0,BV10550894,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"121.436180,29.354149",0,万兴路(公交站),[],330000,[],浙江省,[],[],万兴路(公交站),3,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10553121,511603,101路;104路,前锋区,[],"{'rating': [], 'cost': []}",[],[],[],0826,广安市,0,[],[],[],[],[],4506559400,0,BV10553121,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"106.675041,30.492401",0,三桥村(公交站),[],510000,[],四川省,[],[],三桥村(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10554441,510105,1路;48路;52路;55路;61路;64路;98路;99路;298路夜间专线;341路,青羊区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504709521,0,BV10554441,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,7,"104.070740,30.665022",0,市青少年宫站(公交站),[],510000,[],四川省,[],[],市青少年宫(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10558131,510106,89路;209路,金牛区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4604008002,0,BV10558131,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"104.012077,30.734756",0,侯家桥站(公交站),[],510000,[],四川省,[],[],侯家桥(公交站),3,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10558333,510107,社区巴士1055路;社区巴士1070路,武侯区,[],"{'rating': [], 'cost': []}",[],桂溪,[],028,成都市,0,[],[],[],[],[],4504702622,0,BV10558333,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"104.086685,30.605621",0,桂溪东路东站(公交站),[],510000,[],四川省,[],[],桂溪东路东(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10558334,510107,社区巴士1055路;社区巴士1070路,武侯区,[],"{'rating': [], 'cost': []}",[],桂溪,[],028,成都市,0,[],[],[],[],[],4504702601,0,BV10558334,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"104.080872,30.600191",0,顺锦路南站(公交站),[],510000,[],四川省,[],[],顺锦路南(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10558338,510107,社区巴士1055路;社区巴士1070路,武侯区,[],"{'rating': [], 'cost': []}",[],桂溪,[],028,成都市,0,[],[],[],[],[],4504702601,0,BV10558338,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"104.082687,30.602196",0,顺锦路中站(公交站),[],510000,[],四川省,[],[],顺锦路中(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10558892,510116,503路;504路;509路;T1路;T6路;T36路;T205路;T208路,双流区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504509521,0,BV10558892,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,3,"104.070244,30.499905",0,天府新区政务中心站(公交站),[],510000,[],四川省,[],[],天府新区政务中心(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10558893,510116,502路;503路;504路;509路;517路;521路;544路;545路;828路;T1路;T6路;T36路;T208路,双流区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504509511,0,BV10558893,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,4,"104.070381,30.495478",0,天府大道南湖路口站(公交站),[],510000,[],四川省,[],[],天府大道南湖路口(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10559678,510114,高峰快线G24路,新都区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4604101601,0,BV10559678,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"104.080513,30.758442",0,大天路利民路口站(公交站),[],510000,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/027d4fe50b2bdc3ed4b8fcc45a42f3af'}]",四川省,[],[],大天路利民路口(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10559834,510104,75路;431路高峰,锦江区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504703820,0,BV10559834,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"104.100044,30.616064",0,东怡街站(公交站),[],510000,[],四川省,[],[],东怡街(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10561046,510116,816路;833路;S13路,双流区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4503671910,0,BV10561046,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"103.991028,30.512712",0,腾飞九路路口站(公交站),[],510000,[],四川省,[],[],腾飞九路口(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10562961,510107,160路;261路;417路;548路;806路;(停运)151A路,武侯区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4503772701,0,BV10562961,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,5,"103.968536,30.602444",0,金航路北站(公交站),[],510000,[],四川省,[],[],金航路北(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10564690,510108,98路;401路,成华区,[],"{'rating': [], 'cost': []}",[],保和,[],028,成都市,0,[],[],[],[],[],4504718102,0,BV10564690,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"104.147392,30.652208",0,和悦路南站(公交站),[],510000,[],四川省,[],[],和悦路南(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10565197,510116,505路;543路;T207路;(停运)815A路;(停运)社区巴士T801路,双流区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504600420,0,BV10565197,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"104.053970,30.505964",0,正西街东站(公交站),[],510000,[],四川省,[],[],正西街东(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10565199,510116,515路;521路;814A路;814路,双流区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504603311,0,BV10565199,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"104.045555,30.529821",0,剑南大道元景路口站(公交站),[],510000,[],四川省,[],[],剑南大道元景路口(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10565205,510116,543路;547路;T207路;T209路;(停运)社区巴士T801路,双流区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504600420,0,BV10565205,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"104.050728,30.506227",0,正西街西站(公交站),[],510000,[],四川省,[],[],正西街西(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10566038,510116,188路;240A路;240B路;404路;510路;517路;519路;社区巴士1017路,双流区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504606700,0,BV10566038,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,6,"104.087898,30.550257",0,新下街站(公交站),[],510000,[],四川省,[],[],新下街(公交站),3,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
